Transaction ID,Date,Customer ID,Gender,Age,Product Category,Sub-Category,City,ASM,RSM,Region,Quantity,Price per Unit,Taxable Amount,Profit,Discount,Total Amount
459,21-03-2022,CUST459,Male,28,Clothing,Shirt,Indore,Jansagar,Deepesh Chauhan,West,4,1105,4420,265,19%,3580
402,21-03-2022,CUST402,Female,41,Clothing,Saree,Delhi,Sanjay,Vishnu Dixit,North,2,773,1546,186,13%,1345
459,21-03-2022,CUST459,Male,28,Clothing,Top,Kolkata,Debojit,Ajit yadav,East,4,1330,5320,798,10%,4788
161,22-03-2022,CUST5320,Male,64,Beauty,Appliance,Kolkata,Debojit,Ajit yadav,East,2,1096,2192,328,10%,1972
328,22-03-2022,CUST5654,Male,39,Beauty,Dry Products,Kolkata,Debojit,Ajit yadav,East,2,1066,2132,170,17%,1769
383,22-03-2022,CUST5764,Female,46,Beauty,Creams,Nagpur,Ganesh,Deepesh Chauhan,West,3,1248,3744,486,12%,3294
161,22-03-2022,CUST161,Male,64,Beauty,Oils,Kolkata,Debojit,Ajit yadav,East,2,1494,2988,418,11%,2659
328,22-03-2022,CUST328,Male,39,Beauty,Dry Products,Kolkata,Debojit,Ajit yadav,East,2,1338,2676,187,18%,2194
383,22-03-2022,CUST383,Female,46,Beauty,Creams,Nagpur,Ganesh,Deepesh Chauhan,West,3,959,2877,345,13%,2502
161,22-03-2022,CUST161,Male,64,Beauty,Creams,Kolkata,Debojit,Ajit yadav,East,2,658,1316,171,12%,1158
328,22-03-2022,CUST328,Male,39,Beauty,Creams,Kolkata,Debojit,Ajit yadav,East,2,740,1480,88,19%,1198
383,22-03-2022,CUST383,Female,46,Beauty,Dry Products,Nagpur,Ganesh,Deepesh Chauhan,West,3,1049,3147,346,14%,2706
973,22-03-2022,CUST973,Male,60,Clothing,Top,Mumbai,Ganesh,Deepesh Chauhan,West,1,1323,1323,172,12%,1164
978,22-03-2022,CUST978,Female,53,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,3,1050,3150,252,17%,2614
973,22-03-2022,CUST973,Male,60,Clothing,Shirt,Delhi,Sanjay,Vishnu Dixit,North,1,990,990,119,13%,861
978,22-03-2022,CUST978,Female,53,Clothing,Inner Wear,Bhopal,Jansagar,Deepesh Chauhan,West,3,1112,3336,233,18%,2735
973,22-03-2022,CUST973,Male,60,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,1,1197,1197,132,14%,1029
978,22-03-2022,CUST978,Female,53,Clothing,Tshirt,Chennai,Mahesh,Sukhsagar,South,3,842,2526,152,19%,2046
636,23-03-2022,CUST636,Female,21,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,3,1373,4119,412,15%,3501
636,23-03-2022,CUST636,Female,21,Beauty,Oils,Chennai,Mahesh,Sukhsagar,South,3,1114,3342,301,16%,2807
636,23-03-2022,CUST636,Female,21,Beauty,Creams,Chennai,Mahesh,Sukhsagar,South,3,796,2388,191,17%,1982
138,23-03-2022,CUST5274,Male,49,Clothing,Tshirt,Mumbai,Ganesh,Deepesh Chauhan,West,4,571,2284,182,17%,1895
471,23-03-2022,CUST5940,Male,32,Clothing,Dupatta,Kolkata,Debojit,Ajit yadav,East,3,1324,3972,595,10%,3574
138,23-03-2022,CUST138,Male,49,Clothing,Inner Wear,Delhi,Sanjay,Vishnu Dixit,North,4,1350,5400,378,18%,4428
471,23-03-2022,CUST471,Male,32,Clothing,Inner Wear,Latur,Rakesh,Deepesh Chauhan,West,3,845,2535,355,11%,2256
138,23-03-2022,CUST138,Male,49,Clothing,Tshirt,Jaipur,Ankur,Vishnu Dixit,North,4,1015,4060,243,19%,3288
471,23-03-2022,CUST471,Male,32,Clothing,Dupatta,Lucknow,Ramash,Vishnu Dixit,North,3,1241,3723,484,12%,3276
33,23-03-2022,CUST5064,Female,50,Electronics,Gadgets,Nagpur,Ganesh,Deepesh Chauhan,West,2,707,1414,184,12%,1244
33,23-03-2022,CUST033,Female,50,Electronics,Gadgets,Jaipur,Ankur,Vishnu Dixit,North,2,703,1406,169,13%,1223
33,23-03-2022,CUST033,Female,50,Electronics,Gadgets,Lucknow,Ramash,Vishnu Dixit,North,2,1271,2542,280,14%,2186
177,24-03-2022,CUST5352,Male,45,Beauty,Oils,Ernakulam,Mahesh,Sukhsagar,South,2,594,1188,106,16%,997
177,24-03-2022,CUST177,Male,45,Beauty,Appliance,Ernakulam,Mahesh,Sukhsagar,South,2,705,1410,113,17%,1170
177,24-03-2022,CUST177,Male,45,Beauty,Dry Products,Ernakulam,Mahesh,Sukhsagar,South,2,1197,2394,168,18%,1963
426,24-03-2022,CUST5850,Male,23,Electronics,Home Aplience,Tripur,Mahesh,Sukhsagar,South,3,990,2970,297,15%,2524
426,24-03-2022,CUST426,Male,23,Electronics,Home Aplience,Indore,Jansagar,Deepesh Chauhan,West,3,1211,3633,327,16%,3051
426,24-03-2022,CUST426,Male,23,Electronics,Home Aplience,Vizag,Mahesh,Sukhsagar,South,3,736,2208,176,17%,1832
461,25-03-2022,CUST5920,Female,18,Beauty,Oils,Bhopal,Jansagar,Deepesh Chauhan,West,2,942,1884,282,10%,1695
461,25-03-2022,CUST461,Female,18,Beauty,Oils,Bhopal,Jansagar,Deepesh Chauhan,West,2,1156,2312,323,11%,2057
461,25-03-2022,CUST461,Female,18,Beauty,Creams,Bhopal,Jansagar,Deepesh Chauhan,West,2,533,1066,139,12%,938
764,25-03-2022,CUST764,Female,40,Clothing,Inner Wear,Latur,Rakesh,Deepesh Chauhan,West,1,1485,1485,178,13%,1291
764,25-03-2022,CUST764,Female,40,Clothing,Dupatta,Lucknow,Ramash,Vishnu Dixit,North,1,1131,1131,124,14%,972
764,25-03-2022,CUST764,Female,40,Clothing,Inner Wear,Kanpur,Ramash,Vishnu Dixit,North,1,950,950,95,15%,807
76,25-03-2022,CUST5150,Female,22,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,2,1162,2324,232,15%,1975
91,25-03-2022,CUST5180,Female,55,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,1,770,770,116,10%,693
76,25-03-2022,CUST076,Female,22,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,2,813,1626,146,16%,1365
91,25-03-2022,CUST091,Female,55,Electronics,Phone,Latur,Rakesh,Deepesh Chauhan,West,1,1058,1058,148,11%,941
76,25-03-2022,CUST076,Female,22,Electronics,Phone,Latur,Rakesh,Deepesh Chauhan,West,2,975,1950,156,17%,1618
91,25-03-2022,CUST091,Female,55,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,1,501,501,65,12%,440
202,26-03-2022,CUST5402,Female,34,Clothing,Dupatta,Mumbai,Ganesh,Deepesh Chauhan,West,4,598,2392,334,11%,2128
301,26-03-2022,CUST5600,Male,30,Clothing,Pants,Kanpur,Ramash,Vishnu Dixit,North,4,1184,4736,710,10%,4262
202,26-03-2022,CUST202,Female,34,Clothing,Inner Wear,Delhi,Sanjay,Vishnu Dixit,North,4,1258,5032,654,12%,4428
301,26-03-2022,CUST301,Male,30,Clothing,Tshirt,Nagpur,Ganesh,Deepesh Chauhan,West,4,762,3048,426,11%,2712
202,26-03-2022,CUST202,Female,34,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,4,989,3956,474,13%,3441
301,26-03-2022,CUST301,Male,30,Clothing,Pants,Vizag,Mahesh,Sukhsagar,South,4,682,2728,354,12%,2400
703,26-03-2022,CUST703,Male,34,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,2,1450,2900,377,12%,2552
703,26-03-2022,CUST703,Male,34,Electronics,Beauty Products,Indore,Jansagar,Deepesh Chauhan,West,2,857,1714,206,13%,1491
703,26-03-2022,CUST703,Male,34,Electronics,Beauty Products,Vizag,Mahesh,Sukhsagar,South,2,1076,2152,236,14%,1850
760,27-03-2022,CUST760,Male,27,Beauty,Appliance,Kanpur,Ramash,Vishnu Dixit,North,1,912,912,54,19%,738
760,27-03-2022,CUST760,Male,27,Beauty,Dry Products,Kanpur,Ramash,Vishnu Dixit,North,1,1270,1270,191,10%,1143
760,27-03-2022,CUST760,Male,27,Beauty,Oils,Kanpur,Ramash,Vishnu Dixit,North,1,957,957,134,11%,851
294,27-03-2022,CUST5586,Female,23,Clothing,Inner Wear,Latur,Rakesh,Deepesh Chauhan,West,3,1320,3960,475,13%,3445
294,27-03-2022,CUST294,Female,23,Clothing,Dupatta,Lucknow,Ramash,Vishnu Dixit,North,3,1300,3900,429,14%,3354
294,27-03-2022,CUST294,Female,23,Clothing,Inner Wear,Kanpur,Ramash,Vishnu Dixit,North,3,889,2667,266,15%,2266
575,28-03-2022,CUST6148,Male,60,Clothing,Top,Jaipur,Ankur,Vishnu Dixit,North,2,1110,2220,244,14%,1909
575,28-03-2022,CUST575,Male,60,Clothing,Shirt,Bhopal,Jansagar,Deepesh Chauhan,West,2,1016,2032,203,15%,1727
575,28-03-2022,CUST575,Male,60,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,2,786,1572,141,16%,1320
88,29-03-2022,CUST5174,Male,56,Clothing,Kurti,Nagpur,Ganesh,Deepesh Chauhan,West,1,647,647,52,17%,537
88,29-03-2022,CUST088,Male,56,Clothing,Pants,Vizag,Mahesh,Sukhsagar,South,1,739,739,51,18%,605
88,29-03-2022,CUST088,Male,56,Clothing,Kurti,Ernakulam,Mahesh,Sukhsagar,South,1,1251,1251,75,19%,1013
975,30-03-2022,CUST975,Female,56,Clothing,Saree,Delhi,Sanjay,Vishnu Dixit,North,4,1443,5772,634,14%,4963
975,30-03-2022,CUST975,Female,56,Clothing,Kurti,Jaipur,Ankur,Vishnu Dixit,North,4,525,2100,210,15%,1785
975,30-03-2022,CUST975,Female,56,Clothing,Caps,Bhopal,Jansagar,Deepesh Chauhan,West,4,679,2716,244,16%,2281
553,31-03-2022,CUST6104,Male,24,Clothing,Saree,Latur,Rakesh,Deepesh Chauhan,West,4,793,3172,412,12%,2791
553,31-03-2022,CUST553,Male,24,Clothing,Kurti,Lucknow,Ramash,Vishnu Dixit,North,4,650,2600,312,13%,2262
553,31-03-2022,CUST553,Male,24,Clothing,Caps,Kanpur,Ramash,Vishnu Dixit,North,4,771,3084,339,14%,2652
614,01-04-2022,CUST614,Female,39,Beauty,Appliance,Vizag,Mahesh,Sukhsagar,South,4,1191,4764,571,13%,4144
808,01-04-2022,CUST808,Male,33,Beauty,Dry Products,Nagpur,Ganesh,Deepesh Chauhan,West,4,585,2340,187,17%,1942
614,01-04-2022,CUST614,Female,39,Beauty,Dry Products,Vizag,Mahesh,Sukhsagar,South,4,1288,5152,566,14%,4430
808,01-04-2022,CUST808,Male,33,Beauty,Oils,Nagpur,Ganesh,Deepesh Chauhan,West,4,1145,4580,320,18%,3755
614,01-04-2022,CUST614,Female,39,Beauty,Oils,Vizag,Mahesh,Sukhsagar,South,4,1059,4236,423,15%,3600
808,01-04-2022,CUST808,Male,33,Beauty,Creams,Nagpur,Ganesh,Deepesh Chauhan,West,4,765,3060,183,19%,2478
462,01-04-2022,CUST5922,Male,63,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,4,548,2192,306,11%,1950
462,01-04-2022,CUST462,Male,63,Electronics,Phone,Latur,Rakesh,Deepesh Chauhan,West,4,1002,4008,521,12%,3527
462,01-04-2022,CUST462,Male,63,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,4,1347,5388,646,13%,4687
905,02-04-2022,CUST905,Male,58,Beauty,Creams,Lucknow,Ramash,Vishnu Dixit,North,1,993,993,109,14%,853
905,02-04-2022,CUST905,Male,58,Beauty,Appliance,Lucknow,Ramash,Vishnu Dixit,North,1,930,930,93,15%,790
905,02-04-2022,CUST905,Male,58,Beauty,Dry Products,Lucknow,Ramash,Vishnu Dixit,North,1,1162,1162,105,16%,976
166,02-04-2022,CUST5330,Male,34,Clothing,Inner Wear,Tripur,Mahesh,Sukhsagar,South,4,1111,4444,444,15%,3777
166,02-04-2022,CUST166,Male,34,Clothing,Dupatta,Mumbai,Ganesh,Deepesh Chauhan,West,4,1371,5484,493,16%,4606
166,02-04-2022,CUST166,Male,34,Clothing,Inner Wear,Delhi,Sanjay,Vishnu Dixit,North,4,622,2488,199,17%,2065
465,02-04-2022,CUST5928,Female,43,Electronics,Home Aplience,Bhopal,Jansagar,Deepesh Chauhan,West,3,817,2451,269,14%,2107
502,02-04-2022,CUST6002,Male,43,Electronics,Home Aplience,Delhi,Sanjay,Vishnu Dixit,North,3,653,1959,274,11%,1743
465,02-04-2022,CUST465,Female,43,Electronics,Home Aplience,Kanpur,Ramash,Vishnu Dixit,North,3,731,2193,220,15%,1864
502,02-04-2022,CUST502,Male,43,Electronics,Home Aplience,Latur,Rakesh,Deepesh Chauhan,West,3,626,1878,244,12%,1652
465,02-04-2022,CUST465,Female,43,Electronics,Home Aplience,Delhi,Sanjay,Vishnu Dixit,North,3,1134,3402,306,16%,2857
502,02-04-2022,CUST502,Male,43,Electronics,Home Aplience,Tripur,Mahesh,Sukhsagar,South,3,1204,3612,433,13%,3142
834,04-04-2022,CUST834,Female,56,Beauty,Dry Products,Lucknow,Ramash,Vishnu Dixit,North,2,855,1710,205,13%,1487
834,04-04-2022,CUST834,Female,56,Beauty,Oils,Lucknow,Ramash,Vishnu Dixit,North,2,712,1424,156,14%,1224
834,04-04-2022,CUST834,Female,56,Beauty,Creams,Lucknow,Ramash,Vishnu Dixit,North,2,865,1730,173,15%,1470
280,04-04-2022,CUST5558,Female,37,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,3,1043,3129,188,19%,2534
719,04-04-2022,CUST719,Female,42,Clothing,Tshirt,Ernakulam,Mahesh,Sukhsagar,South,2,1012,2024,141,18%,1659
280,04-04-2022,CUST280,Female,37,Clothing,Inner Wear,Bhopal,Jansagar,Deepesh Chauhan,West,3,1286,3858,579,10%,3472
719,04-04-2022,CUST719,Female,42,Clothing,Pants,Tripur,Mahesh,Sukhsagar,South,2,729,1458,87,19%,1180
280,04-04-2022,CUST280,Female,37,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,3,965,2895,405,11%,2576
719,04-04-2022,CUST719,Female,42,Clothing,Tshirt,Mumbai,Ganesh,Deepesh Chauhan,West,2,739,1478,222,10%,1330
928,05-04-2022,CUST928,Female,35,Clothing,Caps,Vizag,Mahesh,Sukhsagar,South,4,772,3088,247,17%,2563
928,05-04-2022,CUST928,Female,35,Clothing,Joggers,Ernakulam,Mahesh,Sukhsagar,South,4,1327,5308,371,18%,4352
928,05-04-2022,CUST928,Female,35,Clothing,Caps,Tripur,Mahesh,Sukhsagar,South,4,1046,4184,251,19%,3389
891,05-04-2022,CUST891,Male,41,Electronics,Office Equipements,Lucknow,Ramash,Vishnu Dixit,North,3,1260,3780,567,10%,3402
891,05-04-2022,CUST891,Male,41,Electronics,Office Equipements,Mumbai,Ganesh,Deepesh Chauhan,West,3,636,1908,267,11%,1698
891,05-04-2022,CUST891,Male,41,Electronics,Office Equipements,Kolkata,Debojit,Ajit yadav,East,3,1298,3894,506,12%,3426
332,06-04-2022,CUST5662,Male,58,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,4,1295,5180,725,11%,4610
332,06-04-2022,CUST332,Male,58,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,4,1016,4064,528,12%,3576
332,06-04-2022,CUST332,Male,58,Electronics,Phone,Latur,Rakesh,Deepesh Chauhan,West,4,921,3684,442,13%,3205
255,08-04-2022,CUST5508,Male,48,Clothing,Pants,Bhopal,Jansagar,Deepesh Chauhan,West,1,1087,1087,119,14%,934
275,08-04-2022,CUST5548,Male,43,Clothing,Joggers,Ernakulam,Mahesh,Sukhsagar,South,2,723,1446,159,14%,1243
314,08-04-2022,CUST5626,Male,52,Clothing,Saree,Vizag,Mahesh,Sukhsagar,South,4,1054,4216,505,13%,3667
517,08-04-2022,CUST6032,Female,47,Clothing,Inner Wear,Latur,Rakesh,Deepesh Chauhan,West,4,1491,5964,536,16%,5009
255,08-04-2022,CUST255,Male,48,Clothing,Tshirt,Chennai,Mahesh,Sukhsagar,South,1,742,742,74,15%,630
275,08-04-2022,CUST275,Male,43,Clothing,Caps,Tripur,Mahesh,Sukhsagar,South,2,1285,2570,257,15%,2184
314,08-04-2022,CUST314,Male,52,Clothing,Kurti,Ernakulam,Mahesh,Sukhsagar,South,4,572,2288,251,14%,1967
517,08-04-2022,CUST517,Female,47,Clothing,Dupatta,Lucknow,Ramash,Vishnu Dixit,North,4,1379,5516,441,17%,4578
255,08-04-2022,CUST255,Male,48,Clothing,Pants,Indore,Jansagar,Deepesh Chauhan,West,1,777,777,70,16%,652
275,08-04-2022,CUST275,Male,43,Clothing,Joggers,Mumbai,Ganesh,Deepesh Chauhan,West,2,956,1912,172,16%,1606
314,08-04-2022,CUST314,Male,52,Clothing,Saree,Tripur,Mahesh,Sukhsagar,South,4,672,2688,268,15%,2284
517,08-04-2022,CUST517,Female,47,Clothing,Pants,Kanpur,Ramash,Vishnu Dixit,North,4,738,2952,206,18%,2420
847,08-04-2022,CUST847,Female,18,Electronics,Gadgets,Mumbai,Ganesh,Deepesh Chauhan,West,4,960,3840,345,16%,3225
847,08-04-2022,CUST847,Female,18,Electronics,Gadgets,Kolkata,Debojit,Ajit yadav,East,4,1091,4364,349,17%,3622
847,08-04-2022,CUST847,Female,18,Electronics,Gadgets,Ernakulam,Mahesh,Sukhsagar,South,4,1091,4364,305,18%,3578
61,09-04-2022,CUST5120,Male,21,Beauty,Oils,Lucknow,Ramash,Vishnu Dixit,North,4,1295,5180,777,10%,4662
61,09-04-2022,CUST061,Male,21,Beauty,Appliance,Lucknow,Ramash,Vishnu Dixit,North,4,1473,5892,824,11%,5243
61,09-04-2022,CUST061,Male,21,Beauty,Appliance,Lucknow,Ramash,Vishnu Dixit,North,4,958,3832,498,12%,3372
274,09-04-2022,CUST5546,Female,23,Clothing,Inner Wear,Vizag,Mahesh,Sukhsagar,South,2,1060,2120,254,13%,1844
548,09-04-2022,CUST6094,Female,51,Clothing,Pants,Indore,Jansagar,Deepesh Chauhan,West,2,510,1020,81,17%,846
274,09-04-2022,CUST274,Female,23,Clothing,Dupatta,Ernakulam,Mahesh,Sukhsagar,South,2,698,1396,153,14%,1200
548,09-04-2022,CUST548,Female,51,Clothing,Tshirt,Kolkata,Debojit,Ajit yadav,East,2,963,1926,135,18%,1579
274,09-04-2022,CUST274,Female,23,Clothing,Inner Wear,Tripur,Mahesh,Sukhsagar,South,2,1014,2028,202,15%,1723
548,09-04-2022,CUST548,Female,51,Clothing,Saree,Latur,Rakesh,Deepesh Chauhan,West,2,791,1582,95,19%,1281
486,09-04-2022,CUST5970,Female,35,Electronics,Office Equipements,Nagpur,Ganesh,Deepesh Chauhan,West,1,912,912,91,15%,775
886,09-04-2022,CUST886,Male,37,Electronics,Gadgets,Chennai,Mahesh,Sukhsagar,South,3,1460,4380,438,15%,3723
892,09-04-2022,CUST892,Male,20,Electronics,Beauty Products,Kanpur,Ramash,Vishnu Dixit,North,1,819,819,114,11%,728
486,09-04-2022,CUST486,Female,35,Electronics,Office Equipements,Jaipur,Ankur,Vishnu Dixit,North,1,583,583,52,16%,489
886,09-04-2022,CUST886,Male,37,Electronics,Gadgets,Nagpur,Ganesh,Deepesh Chauhan,West,3,1010,3030,273,16%,2545
892,09-04-2022,CUST892,Male,20,Electronics,Beauty Products,Delhi,Sanjay,Vishnu Dixit,North,1,606,606,79,12%,533
486,09-04-2022,CUST486,Female,35,Electronics,Office Equipements,Lucknow,Ramash,Vishnu Dixit,North,1,585,585,47,17%,485
886,09-04-2022,CUST886,Male,37,Electronics,Gadgets,Jaipur,Ankur,Vishnu Dixit,North,3,1053,3159,252,17%,2621
892,09-04-2022,CUST892,Male,20,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,1,513,513,62,13%,446
601,10-04-2022,CUST601,Male,19,Clothing,Inner Wear,Kanpur,Ramash,Vishnu Dixit,North,1,1117,1117,168,10%,1005
601,10-04-2022,CUST601,Male,19,Clothing,Tshirt,Nagpur,Ganesh,Deepesh Chauhan,West,1,1182,1182,165,11%,1051
601,10-04-2022,CUST601,Male,19,Clothing,Pants,Vizag,Mahesh,Sukhsagar,South,1,636,636,82,12%,559
901,10-04-2022,CUST901,Male,31,Electronics,Office Equipements,Mumbai,Ganesh,Deepesh Chauhan,West,1,812,812,121,10%,730
901,10-04-2022,CUST901,Male,31,Electronics,Office Equipements,Kolkata,Debojit,Ajit yadav,East,1,583,583,81,11%,518
901,10-04-2022,CUST901,Male,31,Electronics,Office Equipements,Ernakulam,Mahesh,Sukhsagar,South,1,1154,1154,150,12%,1015
527,11-04-2022,CUST6052,Male,57,Clothing,Saree,Vizag,Mahesh,Sukhsagar,South,2,1392,2784,250,16%,2338
527,11-04-2022,CUST527,Male,57,Clothing,Kurti,Ernakulam,Mahesh,Sukhsagar,South,2,862,1724,137,17%,1430
527,11-04-2022,CUST527,Male,57,Clothing,Caps,Tripur,Mahesh,Sukhsagar,South,2,579,1158,81,18%,949
174,12-04-2022,CUST5346,Female,39,Beauty,Appliance,Nagpur,Ganesh,Deepesh Chauhan,West,1,978,978,117,13%,850
589,12-04-2022,CUST589,Female,36,Beauty,Appliance,Bhopal,Jansagar,Deepesh Chauhan,West,2,1286,2572,180,18%,2109
174,12-04-2022,CUST174,Female,39,Beauty,Oils,Nagpur,Ganesh,Deepesh Chauhan,West,1,858,858,94,14%,737
589,12-04-2022,CUST589,Female,36,Beauty,Dry Products,Bhopal,Jansagar,Deepesh Chauhan,West,2,726,1452,87,19%,1176
174,12-04-2022,CUST174,Female,39,Beauty,Creams,Nagpur,Ganesh,Deepesh Chauhan,West,1,1396,1396,139,15%,1186
589,12-04-2022,CUST589,Female,36,Beauty,Oils,Bhopal,Jansagar,Deepesh Chauhan,West,2,525,1050,158,10%,945
23,12-04-2022,CUST5044,Female,35,Clothing,Pants,Latur,Rakesh,Deepesh Chauhan,West,4,1020,4080,530,12%,3590
774,12-04-2022,CUST774,Female,40,Clothing,Top,Nagpur,Ganesh,Deepesh Chauhan,West,2,1416,2832,339,13%,2463
23,12-04-2022,CUST023,Female,35,Clothing,Dupatta,Lucknow,Ramash,Vishnu Dixit,North,4,1268,5072,608,13%,4412
774,12-04-2022,CUST774,Female,40,Clothing,Shirt,Vizag,Mahesh,Sukhsagar,South,2,687,1374,151,14%,1181
23,12-04-2022,CUST023,Female,35,Clothing,Inner Wear,Kanpur,Ramash,Vishnu Dixit,North,4,784,3136,344,14%,2696
774,12-04-2022,CUST774,Female,40,Clothing,Top,Ernakulam,Mahesh,Sukhsagar,South,2,912,1824,182,15%,1550
1000,12-04-2022,CUST1000,Male,47,Electronics,Coumputers,Kolkata,Debojit,Ajit yadav,East,4,1334,5336,320,19%,4322
1000,12-04-2022,CUST1000,Male,47,Electronics,Coumputers,Ernakulam,Mahesh,Sukhsagar,South,4,1197,4788,718,10%,4309
1000,12-04-2022,CUST1000,Male,47,Electronics,Coumputers,Chennai,Mahesh,Sukhsagar,South,4,643,2572,360,11%,2289
745,13-04-2022,CUST745,Male,54,Beauty,Creams,Kolkata,Debojit,Ajit yadav,East,2,988,1976,217,14%,1699
745,13-04-2022,CUST745,Male,54,Beauty,Appliance,Kolkata,Debojit,Ajit yadav,East,2,971,1942,194,15%,1650
745,13-04-2022,CUST745,Male,54,Beauty,Dry Products,Kolkata,Debojit,Ajit yadav,East,2,1104,2208,198,16%,1854
478,13-04-2022,CUST5954,Female,58,Clothing,Inner Wear,Vizag,Mahesh,Sukhsagar,South,2,598,1196,95,17%,992
478,13-04-2022,CUST478,Female,58,Clothing,Dupatta,Ernakulam,Mahesh,Sukhsagar,South,2,552,1104,77,18%,905
478,13-04-2022,CUST478,Female,58,Clothing,Inner Wear,Tripur,Mahesh,Sukhsagar,South,2,1425,2850,171,19%,2308
210,13-04-2022,CUST5418,Male,37,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,4,1434,5736,344,19%,4646
210,13-04-2022,CUST210,Male,37,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,4,855,3420,513,10%,3078
210,13-04-2022,CUST210,Male,37,Electronics,Phone,Latur,Rakesh,Deepesh Chauhan,West,4,1284,5136,719,11%,4571
354,15-04-2022,CUST5706,Female,49,Beauty,Dry Products,Mumbai,Ganesh,Deepesh Chauhan,West,4,1385,5540,664,13%,4819
408,15-04-2022,CUST5814,Female,64,Beauty,Creams,Chennai,Mahesh,Sukhsagar,South,1,1421,1421,114,17%,1179
354,15-04-2022,CUST354,Female,49,Beauty,Dry Products,Mumbai,Ganesh,Deepesh Chauhan,West,4,539,2156,237,14%,1854
408,15-04-2022,CUST408,Female,64,Beauty,Creams,Chennai,Mahesh,Sukhsagar,South,1,957,957,67,18%,784
354,15-04-2022,CUST354,Female,49,Beauty,Creams,Mumbai,Ganesh,Deepesh Chauhan,West,4,965,3860,386,15%,3281
408,15-04-2022,CUST408,Female,64,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,1,1428,1428,85,19%,1156
674,16-04-2022,CUST674,Female,38,Clothing,Shirt,Kanpur,Ramash,Vishnu Dixit,North,1,924,924,110,13%,803
674,16-04-2022,CUST674,Female,38,Clothing,Dupatta,Nagpur,Ganesh,Deepesh Chauhan,West,1,964,964,106,14%,829
674,16-04-2022,CUST674,Female,38,Clothing,Inner Wear,Vizag,Mahesh,Sukhsagar,South,1,571,571,57,15%,485
967,17-04-2022,CUST967,Male,62,Beauty,Dry Products,Bhopal,Jansagar,Deepesh Chauhan,West,1,1118,1118,101,16%,939
967,17-04-2022,CUST967,Male,62,Beauty,Dry Products,Bhopal,Jansagar,Deepesh Chauhan,West,1,1422,1422,114,17%,1180
967,17-04-2022,CUST967,Male,62,Beauty,Oils,Bhopal,Jansagar,Deepesh Chauhan,West,1,869,869,61,18%,712
79,18-04-2022,CUST5156,Male,34,Beauty,Creams,Delhi,Sanjay,Vishnu Dixit,North,1,1350,1350,95,18%,1107
406,18-04-2022,CUST5810,Female,22,Beauty,Appliance,Bhopal,Jansagar,Deepesh Chauhan,West,4,763,3052,305,15%,2594
450,18-04-2022,CUST5898,Female,59,Beauty,Oils,Tripur,Mahesh,Sukhsagar,South,2,582,1164,69,19%,942
79,18-04-2022,CUST079,Male,34,Beauty,Dry Products,Delhi,Sanjay,Vishnu Dixit,North,1,634,634,38,19%,513
406,18-04-2022,CUST406,Female,22,Beauty,Appliance,Bhopal,Jansagar,Deepesh Chauhan,West,4,904,3616,325,16%,3037
450,18-04-2022,CUST450,Female,59,Beauty,Oils,Tripur,Mahesh,Sukhsagar,South,2,1018,2036,305,10%,1832
79,18-04-2022,CUST079,Male,34,Beauty,Dry Products,Delhi,Sanjay,Vishnu Dixit,North,1,1461,1461,219,10%,1314
406,18-04-2022,CUST406,Female,22,Beauty,Oils,Bhopal,Jansagar,Deepesh Chauhan,West,4,822,3288,263,17%,2729
450,18-04-2022,CUST450,Female,59,Beauty,Creams,Tripur,Mahesh,Sukhsagar,South,2,536,1072,150,11%,954
562,18-04-2022,CUST6122,Male,54,Electronics,Home Aplience,Indore,Jansagar,Deepesh Chauhan,West,2,1120,2240,313,11%,1993
562,18-04-2022,CUST562,Male,54,Electronics,Home Aplience,Vizag,Mahesh,Sukhsagar,South,2,568,1136,147,12%,999
562,18-04-2022,CUST562,Male,54,Electronics,Home Aplience,Bhopal,Jansagar,Deepesh Chauhan,West,2,1426,2852,342,13%,2481
108,19-04-2022,CUST5214,Female,27,Beauty,Dry Products,Vizag,Mahesh,Sukhsagar,South,3,1428,4284,342,17%,3555
